DataExtractDate,ReportPeriod,Arrival_Departure,Domestic_International,FlightType,Passenger_Count
04/18/2018 03:12:41 PM,06/01/2006 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,1808012
09/27/2019 07:57:24 AM,08/01/2019 12:00:00 AM,Departure,Domestic,Charter,4
04/18/2018 03:12:41 PM,07/01/2014 12:00:00 AM,Arrival,Domestic,Charter,222
04/18/2018 03:12:41 PM,09/01/2006 12:00:00 AM,Departure,International,Commuter,1274
05/23/2018 07:44:39 AM,04/01/2018 12:00:00 AM,Departure,Domestic,Charter,103
04/18/2018 03:12:41 PM,03/01/2017 12:00:00 AM,Departure,Domestic,Scheduled Carriers,2459135
04/18/2018 03:12:41 PM,05/01/2016 12:00:00 AM,Departure,International,Scheduled Carriers,958680
04/18/2018 03:12:41 PM,06/01/2009 12:00:00 AM,Arrival,Domestic,Charter,493
04/18/2018 03:12:41 PM,10/01/2017 12:00:00 AM,Departure,Domestic,Scheduled Carriers,2559884
04/18/2018 03:12:41 PM,05/01/2013 12:00:00 AM,Arrival,Domestic,Commuter,20982
04/18/2018 03:12:41 PM,12/01/2011 12:00:00 AM,Departure,International,Charter,358
04/18/2018 03:12:41 PM,03/01/2008 12:00:00 AM,Arrival,International,Scheduled Carriers,740033
12/07/2020 01:58:36 PM,10/01/2020 12:00:00 AM,Arrival,Domestic,Charter,1212
04/18/2018 03:12:41 PM,07/01/2013 12:00:00 AM,Arrival,International,Charter,969
04/18/2018 03:12:41 PM,08/01/2006 12:00:00 AM,Arrival,International,Charter,127
04/18/2018 03:12:41 PM,12/01/2007 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,1671966
04/18/2018 03:12:41 PM,06/01/2007 12:00:00 AM,Arrival,Domestic,Charter,473
04/18/2018 03:12:41 PM,01/01/2008 12:00:00 AM,Arrival,International,Scheduled Carriers,745797
04/18/2018 03:12:41 PM,09/01/2012 12:00:00 AM,Departure,Domestic,Charter,626
04/18/2018 03:12:41 PM,02/01/2016 12:00:00 AM,Arrival,Domestic,Commuter,1171
04/18/2018 03:12:41 PM,03/01/2016 12:00:00 AM,Arrival,International,Scheduled Carriers,863090
04/18/2018 03:12:41 PM,01/01/2010 12:00:00 AM,Arrival,Domestic,Charter,4317
04/18/2018 03:12:41 PM,03/01/2010 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1728114
04/18/2018 03:12:41 PM,01/01/2011 12:00:00 AM,Departure,Domestic,Charter,6922
04/18/2018 03:12:41 PM,03/01/2015 12:00:00 AM,Arrival,International,Charter,112
04/18/2018 03:12:41 PM,11/01/2015 12:00:00 AM,Departure,International,Scheduled Carriers,798746
04/18/2018 03:12:41 PM,07/01/2016 12:00:00 AM,Arrival,Domestic,Charter,254
09/27/2019 07:57:24 AM,08/01/2019 12:00:00 AM,Arrival,International,Charter,11
04/18/2018 03:12:41 PM,09/01/2007 12:00:00 AM,Departure,Domestic,Commuter,142851
11/10/2019 06:01:31 AM,09/01/2019 12:00:00 AM,Departure,Domestic,Charter,658
04/18/2018 03:12:41 PM,04/01/2016 12:00:00 AM,Departure,Domestic,Scheduled Carriers,2293791
10/29/2018 10:20:51 AM,09/01/2016 12:00:00 AM,Arrival,International,Scheduled Carriers,961829
04/18/2018 03:12:41 PM,05/01/2009 12:00:00 AM,Arrival,International,Commuter,4853
07/18/2019 06:18:08 AM,06/01/2019 12:00:00 AM,Departure,International,Scheduled Carriers,1232050
04/18/2018 03:12:41 PM,06/01/2016 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,2680159
03/01/2019 11:09:59 AM,01/01/2019 12:00:00 AM,Arrival,International,Charter,10
04/18/2018 03:12:41 PM,01/01/2011 12:00:00 AM,Departure,International,Scheduled Carriers,669674
04/18/2018 03:12:41 PM,04/01/2011 12:00:00 AM,Arrival,Domestic,Charter,729
04/29/2019 01:10:30 PM,03/01/2019 12:00:00 AM,Departure,International,Charter,0
04/18/2018 03:12:41 PM,02/01/2016 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,1978632
04/18/2018 03:12:41 PM,07/01/2007 12:00:00 AM,Departure,International,Commuter,4277
04/18/2018 03:12:41 PM,06/01/2013 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,2217273
04/18/2018 03:12:41 PM,04/01/2008 12:00:00 AM,Departure,International,Commuter,5850
04/18/2018 03:12:41 PM,07/01/2009 12:00:00 AM,Departure,Domestic,Charter,410
04/18/2018 03:12:41 PM,06/01/2011 12:00:00 AM,Departure,International,Charter,602
04/18/2018 03:12:41 PM,10/01/2014 12:00:00 AM,Departure,International,Scheduled Carriers,803842
04/18/2018 03:12:41 PM,03/01/2007 12:00:00 AM,Departure,International,Commuter,4520
04/18/2018 03:12:41 PM,04/01/2007 12:00:00 AM,Departure,International,Scheduled Carriers,673315
04/18/2018 03:12:41 PM,01/01/2013 12:00:00 AM,Departure,International,Charter,1410
04/18/2018 03:12:41 PM,10/01/2010 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1772516
04/29/2020 07:14:24 AM,03/01/2020 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1225517
04/18/2018 03:12:41 PM,09/01/2015 12:00:00 AM,Departure,Domestic,Charter,171
04/18/2018 03:12:41 PM,08/01/2009 12:00:00 AM,Arrival,International,Charter,746
04/18/2018 03:12:41 PM,02/01/2014 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1714979
04/29/2019 01:10:30 PM,03/01/2019 12:00:00 AM,Departure,Domestic,Charter,140
04/01/2021 09:37:48 AM,02/01/2021 12:00:00 AM,Arrival,Domestic,Charter,365
04/18/2018 03:12:41 PM,12/01/2008 12:00:00 AM,Departure,International,Commuter,3939
04/18/2018 03:12:41 PM,08/01/2012 12:00:00 AM,Departure,International,Charter,653
04/18/2018 03:12:41 PM,04/01/2016 12:00:00 AM,Departure,Domestic,Commuter,75
05/28/2019 06:24:45 AM,04/01/2019 12:00:00 AM,Arrival,Domestic,Charter,256
04/18/2018 03:12:41 PM,05/01/2012 12:00:00 AM,Arrival,International,Charter,91
04/18/2018 03:12:41 PM,12/01/2010 12:00:00 AM,Arrival,Domestic,Charter,7503
04/18/2018 03:12:41 PM,07/01/2008 12:00:00 AM,Departure,Domestic,Charter,646
07/16/2018 02:36:06 PM,06/01/2018 12:00:00 AM,Departure,Domestic,Scheduled Carriers,2841512
04/18/2018 03:12:41 PM,11/01/2010 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,1676063
04/18/2018 03:12:41 PM,08/01/2016 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,2664937
12/10/2018 06:01:26 AM,10/01/2018 12:00:00 AM,Arrival,International,Charter,17
04/18/2018 03:12:41 PM,04/01/2017 12:00:00 AM,Arrival,International,Charter,15
12/26/2018 06:52:40 AM,11/01/2018 12:00:00 AM,Arrival,International,Scheduled Carriers,959237
02/28/2020 08:21:30 AM,01/01/2020 12:00:00 AM,Departure,International,Scheduled Carriers,988991
04/18/2018 03:12:41 PM,04/01/2008 12:00:00 AM,Arrival,International,Charter,425
12/07/2020 01:58:36 PM,10/01/2020 12:00:00 AM,Departure,Domestic,Charter,1242
04/18/2018 03:12:41 PM,10/01/2008 12:00:00 AM,Arrival,Domestic,Commuter,149059
04/18/2018 03:12:41 PM,02/01/2018 12:00:00 AM,Departure,Domestic,Scheduled Carriers,2140203
04/18/2018 03:12:41 PM,10/01/2008 12:00:00 AM,Departure,International,Commuter,4903
04/18/2018 03:12:41 PM,07/01/2016 12:00:00 AM,Departure,International,Scheduled Carriers,1125367
04/18/2018 03:12:41 PM,08/01/2007 12:00:00 AM,Departure,Domestic,Commuter,160293
04/18/2018 03:12:41 PM,04/01/2008 12:00:00 AM,Departure,International,Scheduled Carriers,656334
10/29/2018 10:20:51 AM,07/01/2016 12:00:00 AM,Arrival,International,Scheduled Carriers,1183757
04/18/2018 03:12:41 PM,07/01/2011 12:00:00 AM,Departure,Domestic,Scheduled Carriers,2071211
04/18/2018 03:12:41 PM,07/01/2007 12:00:00 AM,Departure,Domestic,Charter,975
04/18/2018 03:12:41 PM,02/01/2015 12:00:00 AM,Departure,International,Charter,56
04/18/2018 03:12:41 PM,10/01/2006 12:00:00 AM,Arrival,Domestic,Commuter,174781
04/18/2018 03:12:41 PM,03/01/2007 12:00:00 AM,Departure,International,Charter,437
04/18/2018 03:12:41 PM,11/01/2017 12:00:00 AM,Departure,International,Charter,10
04/18/2018 03:12:41 PM,04/01/2016 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,2286154
04/18/2018 03:12:41 PM,05/01/2017 12:00:00 AM,Departure,Domestic,Charter,454
04/18/2018 03:12:41 PM,01/01/2009 12:00:00 AM,Arrival,Domestic,Charter,1119
04/18/2018 03:12:41 PM,09/01/2007 12:00:00 AM,Departure,Domestic,Charter,1900
04/18/2018 03:12:41 PM,06/01/2006 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1848219
04/18/2018 03:12:41 PM,03/01/2015 12:00:00 AM,Arrival,International,Scheduled Carriers,797813
04/18/2018 03:12:41 PM,03/01/2014 12:00:00 AM,Arrival,Domestic,Charter,2124
04/18/2018 03:12:41 PM,01/01/2014 12:00:00 AM,Departure,Domestic,Charter,8476
04/18/2018 03:12:41 PM,01/01/2017 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,2212112
04/18/2018 03:12:41 PM,12/01/2008 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,1540311
04/18/2018 03:12:41 PM,11/01/2010 12:00:00 AM,Departure,International,Scheduled Carriers,609305
04/18/2018 03:12:41 PM,03/01/2006 12:00:00 AM,Departure,International,Commuter,1129
04/18/2018 03:12:41 PM,01/01/2018 12:00:00 AM,Departure,Domestic,Charter,3416
04/18/2018 03:12:41 PM,09/01/2017 12:00:00 AM,Arrival,International,Charter,67
01/30/2019 07:34:09 AM,12/01/2018 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,2549170
04/18/2018 03:12:41 PM,11/01/2014 12:00:00 AM,Departure,International,Charter,167
04/18/2018 03:12:41 PM,08/01/2008 12:00:00 AM,Departure,International,Scheduled Carriers,761043
04/18/2018 03:12:41 PM,08/01/2007 12:00:00 AM,Departure,Domestic,Charter,497
04/18/2018 03:12:41 PM,08/01/2006 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,1879821
04/18/2018 03:12:41 PM,05/01/2015 12:00:00 AM,Arrival,International,Scheduled Carriers,849511
04/18/2018 03:12:41 PM,02/01/2010 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,1370309
07/18/2019 06:18:08 AM,06/01/2019 12:00:00 AM,Departure,International,Charter,13
04/18/2018 03:12:41 PM,10/01/2006 12:00:00 AM,Departure,International,Commuter,1604
10/27/2020 08:53:01 AM,09/01/2020 12:00:00 AM,Departure,Domestic,Charter,672
04/18/2018 03:12:41 PM,01/01/2012 12:00:00 AM,Arrival,International,Scheduled Carriers,716382
04/18/2018 03:12:41 PM,02/01/2006 12:00:00 AM,Arrival,Domestic,Charter,549
04/18/2018 03:12:41 PM,02/01/2013 12:00:00 AM,Departure,International,Charter,332
04/18/2018 03:12:41 PM,11/01/2009 12:00:00 AM,Departure,International,Charter,369
04/18/2018 03:12:41 PM,04/01/2015 12:00:00 AM,Arrival,International,Charter,63
04/18/2018 03:12:41 PM,03/01/2013 12:00:00 AM,Departure,International,Scheduled Carriers,694987
04/18/2018 03:12:41 PM,04/01/2006 12:00:00 AM,Arrival,International,Charter,120
04/18/2018 03:12:41 PM,02/01/2012 12:00:00 AM,Departure,Domestic,Charter,717
04/18/2018 03:12:41 PM,06/01/2012 12:00:00 AM,Arrival,Domestic,Commuter,142942
04/18/2018 03:12:41 PM,09/01/2007 12:00:00 AM,Departure,International,Commuter,3778
04/18/2018 03:12:41 PM,05/01/2013 12:00:00 AM,Departure,International,Scheduled Carriers,772641
04/18/2018 03:12:41 PM,12/01/2007 12:00:00 AM,Departure,International,Scheduled Carriers,757343
04/29/2020 07:14:24 AM,03/01/2020 12:00:00 AM,Arrival,International,Scheduled Carriers,445393
04/18/2018 03:12:41 PM,10/01/2012 12:00:00 AM,Arrival,Domestic,Charter,1136
04/18/2018 03:12:41 PM,06/01/2010 12:00:00 AM,Departure,International,Charter,1391
04/18/2018 03:12:41 PM,01/01/2015 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1951175
04/18/2018 03:12:41 PM,05/01/2009 12:00:00 AM,Arrival,International,Scheduled Carriers,560337
04/18/2018 03:12:41 PM,12/01/2013 12:00:00 AM,Departure,International,Commuter,0
04/18/2018 03:12:41 PM,06/01/2008 12:00:00 AM,Departure,International,Scheduled Carriers,770846
10/29/2018 10:20:51 AM,02/01/2017 12:00:00 AM,Arrival,International,Scheduled Carriers,793159
04/18/2018 03:12:41 PM,05/01/2016 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,2467565
04/18/2018 03:12:41 PM,05/01/2010 12:00:00 AM,Arrival,International,Scheduled Carriers,656192
04/18/2018 03:12:41 PM,06/01/2015 12:00:00 AM,Departure,Domestic,Scheduled Carriers,2481537
04/18/2018 03:12:41 PM,07/01/2007 12:00:00 AM,Arrival,International,Scheduled Carriers,872071
04/18/2018 03:12:41 PM,02/01/2016 12:00:00 AM,Departure,International,Scheduled Carriers,765155
04/18/2018 03:12:41 PM,03/01/2017 12:00:00 AM,Departure,International,Charter,81
04/18/2018 03:12:41 PM,11/01/2017 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,2430539
04/18/2018 03:12:41 PM,12/01/2013 12:00:00 AM,Arrival,International,Scheduled Carriers,744381
04/18/2018 03:12:41 PM,04/01/2008 12:00:00 AM,Departure,Domestic,Commuter,144682
04/18/2018 03:12:41 PM,11/01/2008 12:00:00 AM,Arrival,Domestic,Commuter,128942
04/18/2018 03:12:41 PM,10/01/2010 12:00:00 AM,Arrival,International,Scheduled Carriers,636949
04/18/2018 03:12:41 PM,01/01/2013 12:00:00 AM,Arrival,Domestic,Charter,909
04/18/2018 03:12:41 PM,07/01/2006 12:00:00 AM,Departure,Domestic,Commuter,169418
04/18/2018 03:12:41 PM,07/01/2014 12:00:00 AM,Departure,International,Commuter,0
04/29/2019 01:10:30 PM,03/01/2019 12:00:00 AM,Arrival,Domestic,Charter,2
04/18/2018 03:12:41 PM,04/01/2010 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,1645661
04/18/2018 03:12:41 PM,08/01/2006 12:00:00 AM,Arrival,Domestic,Charter,124
04/18/2018 03:12:41 PM,04/01/2008 12:00:00 AM,Arrival,Domestic,Commuter,150337
04/18/2018 03:12:41 PM,12/01/2009 12:00:00 AM,Departure,Domestic,Charter,1732
04/18/2018 03:12:41 PM,07/01/2011 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,2088757
04/18/2018 03:12:41 PM,03/01/2013 12:00:00 AM,Departure,Domestic,Commuter,26165
04/18/2018 03:12:41 PM,06/01/2011 12:00:00 AM,Departure,Domestic,Commuter,110027
04/18/2018 03:12:41 PM,05/01/2013 12:00:00 AM,Arrival,Domestic,Charter,278
04/18/2018 03:12:41 PM,04/01/2012 12:00:00 AM,Arrival,Domestic,Commuter,136371
10/27/2020 08:53:01 AM,09/01/2020 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,747084
04/18/2018 03:12:41 PM,02/01/2006 12:00:00 AM,Departure,International,Scheduled Carriers,598519
04/18/2018 03:12:41 PM,12/01/2013 12:00:00 AM,Departure,Domestic,Charter,1326
05/23/2018 07:44:39 AM,04/01/2018 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,2517515
04/18/2018 03:12:41 PM,01/01/2008 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1498073
04/18/2018 03:12:41 PM,12/01/2014 12:00:00 AM,Departure,Domestic,Charter,1105
04/18/2018 03:12:41 PM,04/01/2006 12:00:00 AM,Arrival,Domestic,Commuter,160532
04/18/2018 03:12:41 PM,04/01/2014 12:00:00 AM,Arrival,International,Commuter,0
04/18/2018 03:12:41 PM,09/01/2012 12:00:00 AM,Arrival,International,Charter,33
04/18/2018 03:12:41 PM,03/01/2011 12:00:00 AM,Arrival,International,Scheduled Carriers,667918
04/18/2018 03:12:41 PM,05/01/2007 12:00:00 AM,Departure,Domestic,Commuter,155642
04/18/2018 03:12:41 PM,07/01/2007 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,2006038
04/18/2018 03:12:41 PM,08/01/2013 12:00:00 AM,Departure,Domestic,Commuter,29360
04/18/2018 03:12:41 PM,05/01/2009 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1608378
04/18/2018 03:12:41 PM,12/01/2006 12:00:00 AM,Departure,International,Charter,280
04/18/2018 03:12:41 PM,12/01/2011 12:00:00 AM,Arrival,Domestic,Charter,3940
04/18/2018 03:12:41 PM,07/01/2016 12:00:00 AM,Departure,International,Charter,295
04/18/2018 03:12:41 PM,10/01/2009 12:00:00 AM,Departure,Domestic,Charter,1467
04/18/2018 03:12:41 PM,09/01/2008 12:00:00 AM,Departure,International,Scheduled Carriers,629877
04/18/2018 03:12:41 PM,03/01/2016 12:00:00 AM,Departure,Domestic,Scheduled Carriers,2397205
04/18/2018 03:12:41 PM,06/01/2006 12:00:00 AM,Arrival,International,Commuter,1436
04/18/2018 03:12:41 PM,11/01/2010 12:00:00 AM,Arrival,International,Charter,118
04/18/2018 03:12:41 PM,10/01/2015 12:00:00 AM,Departure,Domestic,Scheduled Carriers,2292345
04/18/2018 03:12:41 PM,05/01/2015 12:00:00 AM,Departure,International,Scheduled Carriers,892149
04/18/2018 03:12:41 PM,09/01/2013 12:00:00 AM,Departure,Domestic,Charter,958
11/10/2019 06:01:31 AM,09/01/2019 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,2434761
04/18/2018 03:12:41 PM,08/01/2006 12:00:00 AM,Departure,International,Commuter,1423
04/18/2018 03:12:41 PM,10/01/2008 12:00:00 AM,Departure,International,Scheduled Carriers,655685
04/18/2018 03:12:41 PM,07/01/2009 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,2013007
04/18/2018 03:12:41 PM,10/01/2016 12:00:00 AM,Arrival,International,Charter,286
04/18/2018 03:12:41 PM,12/01/2006 12:00:00 AM,Departure,Domestic,Commuter,157225
04/18/2018 03:12:41 PM,04/01/2016 12:00:00 AM,Arrival,International,Charter,516
08/10/2018 06:01:24 AM,06/01/2018 12:00:00 AM,Departure,International,Charter,169
12/10/2018 06:01:26 AM,10/01/2018 12:00:00 AM,Departure,Domestic,Charter,843
04/18/2018 03:12:41 PM,11/01/2010 12:00:00 AM,Arrival,Domestic,Charter,1620
04/29/2019 01:10:30 PM,03/01/2018 12:00:00 AM,Arrival,International,Scheduled Carriers,1030083
04/18/2018 03:12:41 PM,06/01/2013 12:00:00 AM,Arrival,Domestic,Commuter,26266
04/18/2018 03:12:41 PM,02/01/2008 12:00:00 AM,Departure,Domestic,Commuter,145377
04/18/2018 03:12:41 PM,08/01/2013 12:00:00 AM,Departure,International,Scheduled Carriers,858740
04/18/2018 03:12:41 PM,03/01/2016 12:00:00 AM,Departure,International,Scheduled Carriers,875239
04/18/2018 03:12:41 PM,11/01/2012 12:00:00 AM,Departure,Domestic,Charter,1012
04/18/2018 03:12:41 PM,06/01/2006 12:00:00 AM,Arrival,Domestic,Charter,411
04/18/2018 03:12:41 PM,03/01/2015 12:00:00 AM,Arrival,Domestic,Commuter,989
04/18/2018 03:12:41 PM,04/01/2008 12:00:00 AM,Departure,Domestic,Charter,1100
04/18/2018 03:12:41 PM,10/01/2014 12:00:00 AM,Arrival,Domestic,Commuter,0
04/18/2018 03:12:41 PM,01/01/2015 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,1971711
04/18/2018 03:12:41 PM,05/01/2014 12:00:00 AM,Arrival,International,Commuter,0
04/18/2018 03:12:41 PM,09/01/2014 12:00:00 AM,Arrival,International,Charter,372
04/18/2018 03:12:41 PM,07/01/2010 12:00:00 AM,Departure,Domestic,Commuter,68434
04/18/2018 03:12:41 PM,08/01/2016 12:00:00 AM,Departure,Domestic,Charter,274
04/18/2018 03:12:41 PM,01/01/2012 12:00:00 AM,Departure,International,Charter,429
04/18/2018 03:12:41 PM,12/01/2014 12:00:00 AM,Arrival,Domestic,Charter,1722
04/29/2019 01:10:30 PM,03/01/2019 12:00:00 AM,Arrival,International,Charter,3
04/18/2018 03:12:41 PM,10/01/2009 12:00:00 AM,Departure,International,Scheduled Carriers,653812
04/18/2018 03:12:41 PM,09/01/2006 12:00:00 AM,Departure,Domestic,Charter,912
04/18/2018 03:12:41 PM,07/01/2010 12:00:00 AM,Arrival,Domestic,Commuter,71628
04/18/2018 03:12:41 PM,12/01/2008 12:00:00 AM,Departure,Domestic,Commuter,131130
04/18/2018 03:12:41 PM,12/01/2008 12:00:00 AM,Arrival,International,Scheduled Carriers,616530
04/18/2018 03:12:41 PM,11/01/2017 12:00:00 AM,Departure,International,Scheduled Carriers,970468
04/18/2018 03:12:41 PM,11/01/2017 12:00:00 AM,Departure,Domestic,Scheduled Carriers,2450580
04/18/2018 03:12:41 PM,03/01/2007 12:00:00 AM,Arrival,Domestic,Charter,1410
04/18/2018 03:12:41 PM,02/01/2009 12:00:00 AM,Departure,Domestic,Charter,753
04/18/2018 03:12:41 PM,10/01/2015 12:00:00 AM,Departure,International,Scheduled Carriers,910120
04/18/2018 03:12:41 PM,07/01/2012 12:00:00 AM,Arrival,Domestic,Charter,217
04/18/2018 03:12:41 PM,08/01/2015 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,2488790
04/18/2018 03:12:41 PM,03/01/2014 12:00:00 AM,Departure,Domestic,Commuter,26289
04/18/2018 03:12:41 PM,05/01/2007 12:00:00 AM,Arrival,International,Scheduled Carriers,689391
10/29/2018 10:20:51 AM,07/01/2018 12:00:00 AM,Arrival,International,Scheduled Carriers,1334194
04/18/2018 03:12:41 PM,07/01/2013 12:00:00 AM,Arrival,Domestic,Commuter,31631
07/10/2019 06:01:27 AM,05/01/2019 12:00:00 AM,Arrival,Domestic,Charter,48
04/18/2018 03:12:41 PM,01/01/2007 12:00:00 AM,Departure,International,Charter,345
04/18/2018 03:12:41 PM,05/01/2010 12:00:00 AM,Arrival,International,Charter,211
04/18/2018 03:12:41 PM,12/01/2010 12:00:00 AM,Arrival,International,Charter,96
04/18/2018 03:12:41 PM,05/01/2010 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1739572
04/18/2018 03:12:41 PM,09/01/2014 12:00:00 AM,Arrival,International,Commuter,0
04/18/2018 03:12:41 PM,08/01/2013 12:00:00 AM,Arrival,Domestic,Charter,387
04/18/2018 03:12:41 PM,11/01/2009 12:00:00 AM,Arrival,Domestic,Charter,1271
11/10/2019 06:01:31 AM,09/01/2019 12:00:00 AM,Arrival,Domestic,Charter,733
04/18/2018 03:12:41 PM,01/01/2009 12:00:00 AM,Departure,International,Commuter,3833
04/18/2018 03:12:41 PM,07/01/2008 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,1922648
04/18/2018 03:12:41 PM,08/01/2014 12:00:00 AM,Departure,International,Scheduled Carriers,931975
04/18/2018 03:12:41 PM,05/01/2011 12:00:00 AM,Departure,Domestic,Commuter,107969
04/18/2018 03:12:41 PM,04/01/2013 12:00:00 AM,Departure,International,Charter,858
04/18/2018 03:12:41 PM,11/01/2015 12:00:00 AM,Arrival,International,Charter,26600
04/18/2018 03:12:41 PM,01/01/2010 12:00:00 AM,Departure,Domestic,Charter,7616
04/18/2018 03:12:41 PM,05/01/2012 12:00:00 AM,Departure,Domestic,Commuter,137713
04/18/2018 03:12:41 PM,04/01/2013 12:00:00 AM,Arrival,International,Scheduled Carriers,705502
04/18/2018 03:12:41 PM,08/01/2010 12:00:00 AM,Arrival,International,Scheduled Carriers,782188
04/18/2018 03:12:41 PM,01/01/2013 12:00:00 AM,Departure,International,Commuter,0
04/18/2018 03:12:41 PM,08/01/2009 12:00:00 AM,Departure,Domestic,Commuter,40492
04/18/2018 03:12:41 PM,09/01/2009 12:00:00 AM,Arrival,International,Scheduled Carriers,616422
06/01/2020 07:57:59 AM,04/01/2020 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,123754
04/18/2018 03:12:41 PM,06/01/2017 12:00:00 AM,Departure,International,Scheduled Carriers,1187250
04/18/2018 03:12:41 PM,06/01/2007 12:00:00 AM,Departure,International,Commuter,3919
04/18/2018 03:12:41 PM,09/01/2012 12:00:00 AM,Arrival,Domestic,Commuter,70661
04/18/2018 03:12:41 PM,01/01/2008 12:00:00 AM,Arrival,International,Commuter,4729
04/18/2018 03:12:41 PM,01/01/2014 12:00:00 AM,Departure,International,Scheduled Carriers,756442
10/29/2018 10:20:51 AM,08/01/2016 12:00:00 AM,Arrival,International,Scheduled Carriers,1146400
04/18/2018 03:12:41 PM,04/01/2006 12:00:00 AM,Arrival,Domestic,Charter,2092
04/29/2020 07:14:24 AM,03/01/2020 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,1174382
04/18/2018 03:12:41 PM,12/01/2009 12:00:00 AM,Arrival,International,Scheduled Carriers,660295
04/18/2018 03:12:41 PM,01/01/2007 12:00:00 AM,Arrival,International,Commuter,4379
04/18/2018 03:12:41 PM,02/01/2006 12:00:00 AM,Arrival,International,Scheduled Carriers,602784
05/28/2019 06:24:45 AM,04/01/2019 12:00:00 AM,Departure,Domestic,Scheduled Carriers,2577576
04/18/2018 03:12:41 PM,12/01/2010 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1837665
04/18/2018 03:12:41 PM,08/01/2010 12:00:00 AM,Departure,International,Charter,1378
04/18/2018 03:12:41 PM,01/01/2011 12:00:00 AM,Departure,International,Charter,1
04/18/2018 03:12:41 PM,07/01/2012 12:00:00 AM,Departure,International,Charter,49
04/18/2018 03:12:41 PM,04/01/2015 12:00:00 AM,Departure,Domestic,Charter,1052
04/18/2018 03:12:41 PM,03/01/2012 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1815540
04/18/2018 03:12:41 PM,09/01/2013 12:00:00 AM,Arrival,Domestic,Charter,1055
04/18/2018 03:12:41 PM,11/01/2007 12:00:00 AM,Departure,Domestic,Charter,1177
04/18/2018 03:12:41 PM,02/01/2007 12:00:00 AM,Departure,International,Charter,577
04/18/2018 03:12:41 PM,12/01/2011 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1748990
08/10/2018 06:01:24 AM,06/01/2018 12:00:00 AM,Departure,International,Scheduled Carriers,1257146
04/18/2018 03:12:41 PM,10/01/2006 12:00:00 AM,Arrival,International,Commuter,1333
04/18/2018 03:12:41 PM,09/01/2006 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,1543233
04/08/2020 09:58:08 AM,02/01/2020 12:00:00 AM,Departure,Domestic,Scheduled Carriers,2128890
04/18/2018 03:12:41 PM,05/01/2013 12:00:00 AM,Departure,Domestic,Scheduled Carriers,2084821
04/18/2018 03:12:41 PM,01/01/2010 12:00:00 AM,Departure,International,Scheduled Carriers,667174
04/18/2018 03:12:41 PM,06/01/2013 12:00:00 AM,Departure,International,Scheduled Carriers,813381
04/18/2018 03:12:41 PM,07/01/2010 12:00:00 AM,Arrival,International,Scheduled Carriers,785009
04/18/2018 03:12:41 PM,04/01/2013 12:00:00 AM,Arrival,Domestic,Charter,985
04/18/2018 03:12:41 PM,06/01/2011 12:00:00 AM,Departure,International,Scheduled Carriers,768389
04/18/2018 03:12:41 PM,06/01/2016 12:00:00 AM,Arrival,International,Charter,285
04/18/2018 03:12:41 PM,10/01/2009 12:00:00 AM,Arrival,Domestic,Commuter,50553
04/18/2018 03:12:41 PM,09/01/2012 12:00:00 AM,Departure,Domestic,Commuter,67127
04/18/2018 03:12:41 PM,03/01/2010 12:00:00 AM,Departure,Domestic,Charter,1022
